count|employer_name|employer_address1|employer_city|employer_state
1|SPARK TECHNOLOGIES INC|750 MAIN ST|HARTFORD|CT
1|SPARK TECHNOLOGIES INC|750 MAIN ST.|HARTFORD|CT
1|SPECTRIX ANALYTICAL SERVICES LLC|410 SACKETT POINT ROAD|NORTH HAVEN|CT
1|SRCS SOLUTIONS INC|360 BLOOMFILED AVE|WINDSOR|CT
1|SSIT SOLUTIONS LLC|1406 MAIN STREET|EAST HARTFORD|CT
1|TALENT IT SERVICES INC|776 N. MAIN ST.|MANCHESTER|CT
1|TANU INFOTECH INC|360 BLOOMFIELD AVE STE 301|WINDSOR|CT
1|TECHIQ IT LLC|121 FENN ROAD|NEWINGTON|CT
1|THE TRI-COM CONSULTING GROUP LLC|333 INDUSTRIAL PARK ROAD|MIDDLETOWN|CT
1|TORANA INC|60 LONG RIDGE ROAD|STAMFORD|CT
1|TRC ENVIRONMENTAL CORPORATION|21 GRIFFIN ROAD NORTH|WINDSOR|CT
1|USDOT NETWORKS INC|11 ASYLUM STREET, SUITE 505|HARTFORD|CT
1|VERTEX ANALYTICS INC|160 CHAPEL ROAD|MANCHESTER|CT
1|VERTEX ANALYTICS INC|5970 FAIRVIEW ROAD|CHARLOTTE|CT
1|VIBHATHI LABS INC|104 SILVER SPRING ROAD|WILTON|CT
1|VIBHATHI LABS INC|15 RIVER ROAD|WILTON|CT
1|VLINK INC|701 FITCH JOHN BLVD|SOUTH WINDSOR|CT
1|VLINK INC|701 JOHN FITCH BLVD.|SOUTH WINDSOR|CT
(137 rows)
