count|employer_name|employer_address1|employer_address2|employer_city
2|ENTRATA INC|4205 CHAPEL RIDGE ROAD||LEHI
2|Entrata Inc|4205 Chapel Ridge Road||Lehi
2|BNA LLC|4225 W Lake Park Blvd|,Ste 275|West Valley City
2|BNA LLC|4225 W Lake Park Blvd|Suite 275|West Valley City
2|Utah Department of Public Safety Bureau of Forensic Services|4451 S Constitution Blvd||taylorsville
2|Utah Department of Public Safety Bureau of Forensic Services|4451 S Constitution Blvd||Taylorsville
2|CapitalROCK LLC|45 E Center Street|201|North Salt Lake City
2|JZW Architects LLC|45 E Center Street|Ste 202|North Salt Lake
2|TravelPass Group Inc|4700 W. Daybreak Parkway|Suite 100|South Jordan
2|TravelPass Group Inc|4700 W. Daybreak Parkway|Suite 100N|South Jordan
2|The Accounting Guys|4778 N 300 W|ste 200|Provo
2|The Accounting Guys|4778 n 300 w|ste 200|provo
2|Sonus Software Solutions Inc|504 W 800N||OREM
2|Sonus Software Solutions Inc|504 W 800N||Orem
2|Sonus Software Solutions Inc|504 West 800 North||OREM
2|Sonus Software Solutions Inc|504 West 800 North||Orem
2|Nursa Inc|5295 S Commerce Drive|Suite 600|Murray
2|Nursa Inc|5295 S Commerce Drive||Murray
2|Nursa Inc|5295 South Commerce Drive|600|Murray
2|Nursa Inc|5295 South Commerce Drive||Murray
2|Datafy LLC|5974 Fashion Point Drive|Suite 200|Ogden
2|Datafy|5974 Fashion Point Drive|Suite 200|Ogden
2|MasterControl Solutions Inc|6350 South 3000 East||Salt Lake City
2|MasterControl Inc|6350 South 3000 East||Salt Lake City
2|Platform IT Solutions LLC|6510 S Millrock Dr.|Suite 275|Holladay
2|PT&C Group CA INC|6510 S Millrock Dr.|Suite 275|Holladay
2|VALIANT TECHNOLOGY SOLUTIONS LLC|6975 UNION PARK AVENUE|SUITE 600|COTTONWOOD HEIGHTS
2|sunlight.io, inc.|6975 Union Park Avenue|Suite 600|Cottonwood Heights
2|ICENTRIS INC|707 WEST 700 SOUTH|SUITE 101|WOODS CROSS
2|ICENTRIS INC|707 WEST 700 SOUTH|SUITE 104|WOODS CROSS
2|F.L. Smidth Inc|7158 S FLSmidth Drive||Midvale
2|FLSmidth Inc|7158 S FLSmidth Drive||Midvale
2|Wow Atelier LLC|73 East 400 South||Salt Lake City
2|Wow Atelier LLC|73 East 400 South||SALT LAKE CITY
2|GoEngineer Inc|739 E Fort Union Blvd||Midvale
2|GoEngineer LLC|739 E Fort Union Blvd||Midvale
2|Prevail Infotech Inc|9035 S 1300 E|Suite 250 C|SANDY
2|Prevail Infotech Inc|9035 S 1300 E||Sandy
2|Altius Technologies Inc|922 W Baxter Dr|STE 260|South Jordan
2|Altius Technologies Inc|922 W Baxter Dr|Ste 260|South Jordan
2|Altius Technologies Inc|9547 South 700 East|Ste 200|Sandy
2|Altius Technologies Inc|9547 South 700 East|Suite 200|Sandy
1|Outbox Systems Inc|10 West Broadway|Suite 500|Salt Lake City
1|FULL STACK TECH CORP|1004 W TUSCANY VIEW ROAD||MIDVALE
1|Millcreek Engineering Company|1011 E Murray Holladay Road|Suite 200|Salt Lake City
1|MILLCREEK ENGINEERING COMPANY|1011 EAST MURRAY HOLLADAY ROAD, SUITE 200||SALT LAKE CITY
1|Feature Stack IT Inc|10357 S Weeping Willow Dr||Sandy
1|PointClickCare Technologies USA Corp.|10377 S. Jordan Gateway||South Jordan
1|Anstek Inc|10408 S 1055 W|Suite 202|South Jordan
1|INNOVECTURE|10421 SO. JOROADAN GATEWAY|SUITE 600|SOUTH JORDAN
1|Saddle Rock Legal Group LLC|10520 South 700 East|Suite 200|Sandy
1|InMoment Inc|10619 South Jordan Gateway|Suite 350|South Jordan
1|Disruptive Advertising Inc|1064  S. North Country Blvd|Suite 400|Pleasant Grove
1|DISRUPTIVE ADVERTISING INC|1064 S. North Country Blvd|Suite 400|Pleasant Grove
1|Cotiviti Inc|10701 S River Front Parkway|Suite 200|South Jordan
1|Cotiviti Inc|10701 South River Front Parkway|Suite 200|South Jordan
1|Cotiviti Inc|10701 South River Front Pkwy|Suite 200|South Jordan
1|Consultnet LLC|10813 South River Front Parkway|Suite 150|South Jordan
1|LightspeedDMS LLC|10897 S River Front Parkway|Suite 450|South Jordan
1|Edwards & Daniels Architects Inc|11 Exchange Place|Suite 1100|Salt Lake City
1|Xactware Solutions Inc|1100 W. Traverse Parkway||Lehi
1|Ranartec LLC|11006 S Big Meadow Dr||South Jordan
1|Operational Results Inc|11038 N. Highland Blvd.|Suite 200|Highland
1|Feature Stack IT Inc|11148 S 2700 W||SOUTH JORDAN
1|Prevail Infotech Inc|11148 S 2700W||SOUTH JORDAN
