count|employer_name|employer_address1|employer_city|employer_state
1|NEO SOFTWARE TECHNOLOGIES LLC|227 E 27TH STREET|KANSAS CITY|MO
1|NETEFFECTS INC|14567 NORTH OUTER FORTY|CHESTERFIELD|MO
1|NEXIFY INFOSYSTEMS LLC|1921 CROSSBRIDGE CT|SAINT CHARLES|MO
1|NEXTGEN INFORMATION SERVICES INC|680 CRAIG ROAD,|ST. LOUIS|MO
1|NEXTGEN INFORMATION SERVICES INC|680 CRAIG ROAD, SUITE 305|ST. LOUIS|MO
1|NEXTGEN INFORMATION SERVICES INC|3660 S. GEYER ROAD|ST. LOUIS|MO
1|NEXTGEN INFORMATION SERVICES INC|3660 S. GEYER ROAD SUITE 340|ST. LOUIS|MO
1|NSTARX INC|13610 BARRETT OFFICE DRIVE|MANCHESTER|MO
1|NUBES OPUS LLC|107 W 9TH STREET|KANSAS CITY|MO
1|NUBES OPUS LLC|7505 NW TIFFANY SPRINGS PKWY|KANSAS CITY|MO
1|NURTURENERGY INC|83 WELDON PARKWAY|MARYLAND HEIGHTS|MO
1|OBJECT COMPUTING INC|12140 WOODCREST EXECUTIVE DRIVE|ST. LOUIS|MO
1|OBJECT SOURCE INC|1022 NORTHEAST DR|JEFFERSON CITY|MO
1|PACE SOLUTIONS INC|1065 EXECUTIVE PARKWAY|ST. LOUIS|MO
1|PACIFICA CONSULTING SERVICES LLC|1067 NORTH MASON ROAD|SAINT LOUIS|MO
1|PERFICIENT INC|555 MARYVILLE UNIVERSITY DR.|ST. LOUIS|MO
1|PI LABS INC|16024 MANCHESTER ROAD|ELLISVILLE|MO
1|PI LABS INC|16024 MANCHESTER ROAD,|ELLISVILLE|MO
1|POLLUX CONSULTANCY SERVICES LLC|819 NARDIN DR|CHESTERFIELD|MO
1|PRO IT INC|1415 ELBRIDGE PAYNE ROAD|CHESTERFIELD|MO
1|PROGRAMMER RESOURCES INTERNATIONAL|174 CLARKSON ROAD|ELLISVILLE|MO
1|PROSPECT INFOSYSTEM INC|16020 SWINGLEY RIDGE ROAD, SUITE 150|CHESTERFIELD|MO
1|RESOURCE AMERICA INFORMATION TECHNOLOGY INC|1023 EXECUTIVE PARKWAY|CREVE COEUR|MO
1|RESOURCE AMERICA INFORMATION TECHNOLOGY INC|4045 N SAINT PETERS PKWY|SAINT PETERS|MO
1|RESOURCE AMERICA INFORMATION TECHNOLOGY INC|4045 N SAINT PETERS PARKWAY|SAINT PETERS|MO
1|SAITECH CORP|209 EAST GREEN MEADOWS ROAD|COLUMBIA|MO
1|SCEPTER TECHNOLOGIES LLC|4625 LINDELL BLVD|SAINT LOUIS|MO
1|SE38 SOLUTIONS LLC|2340 THE COURTS DRIVE|CHESTERFIELD|MO
1|SECURENET SYSTEMS CORPORATION|TWO CITYPLACE DRIVE|ST LOUIS|MO
1|SEVEN SEAS TECHNOLOGIES INC|720 SPIRIT 40 PARK DRIVE|CHESTERFIELD|MO
1|SIGMA IT CORP|2190 S MASON ROAD , 305|ST.LOUIS|MO
1|SIGMA IT CORP|2190 S MASON ROAD|ST. LOUIS|MO
1|SKILL VOICE INC|294 NE TUDOR ROAD|LEES SUMMIT|MO
1|SOFTADATA INC|3636 S GEYER ROAD|SAPPINGTON|MO
1|SOFTDATA INC|1461 LARKIN WILLIAMS ROAD|FENTON|MO
1|SOVEREIGN TECHNOLOGIES LLC|13421 MANCHESTER ROAD,|ST.  LOUIS|MO
1|SSM HEALTH BUSINESSES|12800 CORPORATE HILL DRIVE|ST. LOUIS|MO
1|STOCKELL CONSULTING|15400 SOUTH OUTER FORTY|CHESTERFIELD|MO
1|STOCKELL INFORMATION SYSTEMS INC|15400 SOUTH OUTER FORTY DRIVE|CHESTERFIELD|MO
1|STRATEGIC IT EXPERTS INC|13975 MANCHESTER ROAD|BALLWIN|MO
1|SYSDATA CONSULTING INC|7416 ETHEL AVENUE|RICHMOND HEIGHTS|MO
1|TECH TALENT CONNECT LLC|3917 BROADWAY BLVD, UNIT B|KANSAS CITY|MO
1|TECH TALENT CONNECT LLC|4233 ROANOKE ROAD|KANSAS CITY|MO
1|TECHNOGRAPH INC|1811 SHERMAN DRIVE|SAINT CHARLES|MO
1|TECHNOGRAPH INC|405 OLDE COURT ROAD|SAINT CHARLES|MO
1|TECHNOLOGY PARTNERS INC|707 SPIRIT 40 PARK DRIVE|CHESTERFIELD|MO
